latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
46.514973,32.560104,326.09,0.4,0.37,3/7/2021,1042,N,VIIRS,n,1,282.67,1.3,D,0
46.511627,32.561062,328.05,0.4,0.37,3/7/2021,1042,N,VIIRS,n,1,282.04,1.3,D,0
45.975735,29.473768,341.09,0.39,0.36,3/7/2021,1042,N,VIIRS,n,1,285.77,1.86,D,0
45.972446,29.47489,337.55,0.39,0.36,3/7/2021,1042,N,VIIRS,n,1,285.28,1.86,D,0
45.802933,28.604929,331.18,0.4,0.37,3/7/2021,1042,N,VIIRS,n,1,283.81,1.52,D,0
45.865776,29.681536,345.83,0.39,0.36,3/7/2021,1042,N,VIIRS,n,1,285.48,20.13,D,0
46.374832,33.617092,325.51,0.42,0.37,3/7/2021,1042,N,VIIRS,n,1,284.59,1.88,D,0
48.24374,22.83423,338.95,0.6,0.71,3/7/2021,1224,N,VIIRS,n,1,279,7.1,D,0
47.157372,37.566803,316.75,0.42,0.45,3/7/2021,2254,N,VIIRS,n,1,272.25,2.6,N,2
47.090199,37.605186,303.74,0.42,0.45,3/7/2021,2254,N,VIIRS,n,1,272.17,1.59,N,3
47.090668,37.599586,308.05,0.42,0.45,3/7/2021,2254,N,VIIRS,n,1,271.42,2.14,N,3
47.094852,37.600456,302.89,0.42,0.45,3/7/2021,2254,N,VIIRS,n,1,269.54,3.02,N,2
47.095787,37.589188,295.76,0.42,0.45,3/7/2021,2254,N,VIIRS,n,1,269.65,1.29,N,3
47.094383,37.606075,352.58,0.42,0.45,3/7/2021,2254,N,VIIRS,n,1,273.68,13.98,N,2
47.095318,37.594814,320.54,0.42,0.45,3/7/2021,2254,N,VIIRS,n,1,270.67,3.02,N,2
47.110664,37.614964,302.8,0.42,0.45,3/7/2021,2254,N,VIIRS,n,1,269.53,0.77,N,0
47.138657,37.58617,296.2,0.42,0.45,3/7/2021,2254,N,VIIRS,n,1,269.67,1.53,N,0
47.139133,37.580532,307.57,0.42,0.45,3/7/2021,2254,N,VIIRS,n,1,270.21,1.53,N,2
47.153172,37.565987,309.29,0.42,0.45,3/7/2021,2254,N,VIIRS,n,1,268.1,1.54,N,2
47.156082,37.531807,342.15,0.42,0.46,3/7/2021,2254,N,VIIRS,n,1,274,6.32,N,2
47.16077,37.526993,336.75,0.42,0.46,3/7/2021,2254,N,VIIRS,n,1,269.87,2.31,N,2
47.164978,37.52779,300.55,0.42,0.46,3/7/2021,2254,N,VIIRS,n,1,268.94,2.31,N,2
47.209084,37.555992,312.14,0.42,0.46,3/7/2021,2254,N,VIIRS,n,1,270.59,1.77,N,2
47.85828,33.450027,354.76,0.33,0.55,3/7/2021,2254,N,VIIRS,n,1,267.53,5.18,N,0
47.858498,33.445488,323.6,0.33,0.55,3/7/2021,2254,N,VIIRS,n,1,265.65,5.73,N,2
47.863445,33.450596,307.2,0.33,0.55,3/7/2021,2254,N,VIIRS,n,1,266.18,1.15,N,2
47.871456,33.391739,301.33,0.33,0.56,3/7/2021,2254,N,VIIRS,n,1,268.71,0.95,N,2
47.875538,33.415134,296.7,0.33,0.55,3/7/2021,2254,N,VIIRS,n,1,271.7,0.88,N,3
47.87598,33.406013,298.1,0.33,0.56,3/7/2021,2254,N,VIIRS,n,1,269.13,1.45,N,3
47.872669,33.391361,295.07,0.33,0.56,3/7/2021,2254,N,VIIRS,n,1,268.26,1,N,2
47.877258,33.405666,297.62,0.33,0.56,3/7/2021,2254,N,VIIRS,n,1,269.74,1.34,N,3
47.885815,33.447994,297.35,0.33,0.55,3/7/2021,2254,N,VIIRS,n,1,268.1,0.58,N,2
45.314266,29.623121,295.14,0.49,0.65,3/7/2021,2300,N,VIIRS,n,1,270.7,1.66,N,3
45.320473,29.616991,316.11,0.49,0.65,3/7/2021,2300,N,VIIRS,n,1,271.19,1.85,N,3
45.314392,29.61668,322.92,0.49,0.65,3/7/2021,2300,N,VIIRS,n,1,271.63,3.37,N,3
47.209148,37.554909,303.01,0.5,0.66,3/8/2021,36,N,VIIRS,n,1,268.33,1.53,N,2
47.207867,37.555962,311.6,0.5,0.66,3/8/2021,36,N,VIIRS,n,1,269.13,1.9,N,2
47.137737,37.582558,306.04,0.5,0.66,3/8/2021,36,N,VIIRS,n,1,269.55,1.39,N,2
47.095512,37.606655,329.91,0.5,0.66,3/8/2021,36,N,VIIRS,n,1,271.24,2.59,N,2
47.097527,37.600582,308.51,0.5,0.66,3/8/2021,36,N,VIIRS,n,1,269.84,2.59,N,2
47.089844,37.603046,316.31,0.5,0.66,3/8/2021,36,N,VIIRS,n,1,272,2.59,N,2
47.088795,37.603069,306.56,0.5,0.66,3/8/2021,36,N,VIIRS,n,1,271.57,1.55,N,3
47.881912,33.447754,305.35,0.32,0.54,3/8/2021,36,N,VIIRS,n,1,267.49,1.29,N,0
47.628227,34.326893,305.2,0.35,0.57,3/8/2021,36,N,VIIRS,n,1,266.95,0.92,N,2
47.866711,33.442947,321.45,0.32,0.54,3/8/2021,36,N,VIIRS,n,1,265.18,1.29,N,2
47.875244,33.412918,312.08,0.63,0.54,3/8/2021,36,N,VIIRS,n,1,270.66,3.59,N,3
47.870434,33.391045,308.56,0.63,0.54,3/8/2021,36,N,VIIRS,n,1,268.35,2.89,N,2
47.628117,34.325768,297.88,0.35,0.57,3/8/2021,36,N,VIIRS,n,1,265.98,0.98,N,2
47.876595,33.40728,296.04,0.63,0.54,3/8/2021,36,N,VIIRS,n,1,269.82,3.49,N,3
47.874352,33.415348,301.83,0.64,0.54,3/8/2021,36,N,VIIRS,n,1,270.45,2.2,N,3
47.869461,33.393391,311.51,0.63,0.54,3/8/2021,36,N,VIIRS,n,1,268.35,2.01,N,2
48.167301,30.617201,335.54,0.47,0.48,3/8/2021,36,N,VIIRS,n,1,270.71,3.47,N,2
48.163132,30.61482,303.25,0.47,0.48,3/8/2021,36,N,VIIRS,n,1,272.64,1.82,N,2
48.167805,30.61762,329.07,0.47,0.48,3/8/2021,36,N,VIIRS,n,1,270.22,3.48,N,2
48.163635,30.615231,314.41,0.47,0.48,3/8/2021,36,N,VIIRS,n,1,272.47,2.84,N,2
45.318523,29.617708,306.58,0.51,0.49,3/8/2021,36,N,VIIRS,n,1,270.48,2.59,N,3
45.460976,29.559214,326.17,0.53,0.42,3/8/2021,1024,N,VIIRS,n,1,282.15,25.47,D,0
47.982929,23.997866,330.68,0.52,0.5,3/8/2021,1024,N,VIIRS,n,1,282.67,3.83,D,0
47.984348,23.99885,326.85,0.52,0.5,3/8/2021,1024,N,VIIRS,n,1,281.79,3.26,D,0
48.376076,33.474773,338.33,0.39,0.36,3/8/2021,1024,N,VIIRS,n,1,278.39,1.54,D,0
48.330475,33.535324,332.36,0.39,0.36,3/8/2021,1024,N,VIIRS,n,1,278.31,2.73,D,0
48.312305,36.275078,325.2,0.39,0.36,3/8/2021,1024,N,VIIRS,n,1,276.94,1.26,D,0
48.495342,38.810051,328.45,0.45,0.39,3/8/2021,1024,N,VIIRS,n,1,276.84,2.13,D,2
47.875282,35.478775,327.96,0.39,0.36,3/8/2021,1024,N,VIIRS,n,1,279.67,1.73,D,0
47.840893,35.270683,329.11,0.38,0.36,3/8/2021,1024,N,VIIRS,n,1,282.72,2.33,D,0
48.166447,37.706028,333.03,0.41,0.37,3/8/2021,1024,N,VIIRS,n,1,285.82,6.7,D,2
47.006279,32.831261,338.16,0.4,0.37,3/8/2021,1024,N,VIIRS,n,1,287.43,4.95,D,0
46.895859,34.410778,326.49,0.39,0.36,3/8/2021,1024,N,VIIRS,n,1,281.75,2.44,D,0
46.122456,32.671436,325.41,0.41,0.37,3/8/2021,1024,N,VIIRS,n,1,288.1,1.97,D,0
45.46471,29.557627,343.13,0.53,0.42,3/8/2021,1024,N,VIIRS,n,1,279.3,25.47,D,0
45.466122,29.564219,337.27,0.53,0.42,3/8/2021,1024,N,VIIRS,n,1,275.27,25.47,D,0
45.460403,29.560795,330.1,0.53,0.42,3/8/2021,1024,N,VIIRS,n,1,276.09,2.88,D,0
46.116951,33.360981,328.14,0.4,0.37,3/8/2021,1024,N,VIIRS,n,1,285.76,5.93,D,0
45.312145,29.61754,340.88,0.53,0.42,3/8/2021,1024,N,VIIRS,n,1,286.31,29.55,D,3
45.309803,29.625727,331.2,0.53,0.42,3/8/2021,1024,N,VIIRS,n,1,282.19,12.17,D,3
45.459293,29.561209,367,0.73,0.76,3/8/2021,1206,N,VIIRS,h,1,290.19,22.62,D,0
45.463787,29.561741,367,0.73,0.76,3/8/2021,1206,N,VIIRS,h,1,293.52,32.44,D,0
45.458118,29.139397,341.87,0.7,0.75,3/8/2021,1206,N,VIIRS,n,1,286.37,5.5,D,0
45.460617,29.140118,340.22,0.7,0.75,3/8/2021,1206,N,VIIRS,n,1,286.75,4.21,D,0
45.478168,29.552534,340.02,0.73,0.76,3/8/2021,1206,N,VIIRS,n,1,280.99,12.12,D,0
45.463894,29.551912,335.68,0.73,0.76,3/8/2021,1206,N,VIIRS,n,1,278.12,32.44,D,0
48.079395,23.507778,325.91,0.39,0.59,3/8/2021,1206,N,VIIRS,n,1,278.32,5.22,D,0
48.079571,23.513109,353.23,0.39,0.59,3/8/2021,1206,N,VIIRS,n,1,279.47,5.22,D,0
45.473724,29.551899,327.97,0.73,0.76,3/8/2021,1206,N,VIIRS,n,1,283.18,8.52,D,0
45.466434,29.561472,367,0.73,0.76,3/8/2021,1206,N,VIIRS,l,1,283.62,30.86,D,3
45.466583,29.551634,334.34,0.73,0.76,3/8/2021,1206,N,VIIRS,n,1,279.31,8.52,D,0
45.459137,29.571037,326.62,0.73,0.76,3/8/2021,1206,N,VIIRS,n,1,281.65,22.62,D,0
47.867863,33.389164,303.49,0.55,0.68,3/8/2021,2236,N,VIIRS,n,1,269.68,2.16,N,3
47.874229,33.404804,300.59,0.55,0.68,3/8/2021,2236,N,VIIRS,n,1,270.96,1.3,N,3
48.164993,30.618475,310.7,0.74,0.76,3/8/2021,2236,N,VIIRS,n,1,268.99,1.98,N,2
48.532276,34.640759,299,0.49,0.65,3/8/2021,2236,N,VIIRS,n,1,270.35,2.31,N,3
47.867668,33.443314,357.67,0.55,0.68,3/8/2021,2236,N,VIIRS,n,1,270.69,13.06,N,2
47.867634,33.450989,323.11,0.55,0.68,3/8/2021,2236,N,VIIRS,n,1,268.84,7.39,N,0
47.874199,33.412483,298.01,0.55,0.68,3/8/2021,2236,N,VIIRS,n,1,273,1.3,N,3
47.870987,33.447998,329.31,0.4,0.44,3/9/2021,18,N,VIIRS,n,1,272.08,3.47,N,2
47.631504,34.328575,325.12,0.44,0.46,3/9/2021,18,N,VIIRS,n,1,270.45,1.77,N,2
47.870014,33.395378,304.37,0.4,0.44,3/9/2021,18,N,VIIRS,n,1,269.73,2.35,N,3
47.871216,33.390198,311.37,0.4,0.44,3/9/2021,18,N,VIIRS,n,1,272.71,1.95,N,2
47.874794,33.37468,300.4,0.4,0.44,3/9/2021,18,N,VIIRS,n,1,271.55,0.65,N,2
47.874245,33.414932,304.9,0.4,0.44,3/9/2021,18,N,VIIRS,n,1,273.17,1.32,N,3
47.875439,33.409752,295.62,0.4,0.44,3/9/2021,18,N,VIIRS,n,1,271.09,1.32,N,3
47.873047,33.420116,339.12,0.4,0.44,3/9/2021,18,N,VIIRS,n,1,272.36,3.85,N,3
47.879345,33.411777,299.15,0.4,0.44,3/9/2021,18,N,VIIRS,n,1,272.08,1.32,N,3
47.840576,33.409199,304.55,0.4,0.44,3/9/2021,18,N,VIIRS,n,1,269.73,1.17,N,2
47.883911,33.448906,314.49,0.4,0.44,3/9/2021,18,N,VIIRS,n,1,272.22,1.06,N,2
47.882935,33.44957,299.13,0.4,0.44,3/9/2021,18,N,VIIRS,n,1,269.79,1.88,N,0
47.860394,35.144932,299.94,0.47,0.48,3/9/2021,18,N,VIIRS,n,1,273.45,0.97,N,2
47.867237,35.15559,299.36,0.47,0.48,3/9/2021,18,N,VIIRS,n,1,271.4,1.88,N,3
47.8699,35.163967,300.13,0.47,0.48,3/9/2021,18,N,VIIRS,n,1,272.54,1.12,N,3
47.877888,35.189171,302.74,0.47,0.48,3/9/2021,18,N,VIIRS,n,1,270.12,1.26,N,2
45.300671,29.616251,322.34,0.49,0.4,3/9/2021,18,N,VIIRS,n,1,272.35,2.85,N,3
48.163685,30.62166,302.6,0.47,0.4,3/9/2021,18,N,VIIRS,n,1,270.32,8.99,N,0
48.164944,30.615425,326.06,0.47,0.4,3/9/2021,18,N,VIIRS,n,1,267.8,11.59,N,2
48.16721,30.623249,319.88,0.47,0.4,3/9/2021,18,N,VIIRS,n,1,266.78,2.57,N,2
48.168465,30.617054,309.25,0.47,0.4,3/9/2021,18,N,VIIRS,n,1,265.82,2.4,N,2
48.164284,30.61603,329.03,0.47,0.4,3/9/2021,18,N,VIIRS,n,1,269.74,12.88,N,2
48.167805,30.617651,328.57,0.47,0.4,3/9/2021,18,N,VIIRS,n,1,273.55,12.88,N,2
47.841457,33.386585,311.5,0.4,0.44,3/9/2021,18,N,VIIRS,n,1,272.19,1.58,N,3
45.462711,29.337288,327.9,0.58,0.52,3/9/2021,1006,N,VIIRS,n,1,285.67,5.76,D,0
45.464592,29.344381,329.9,0.58,0.52,3/9/2021,1006,N,VIIRS,n,1,283.82,4.17,D,0
45.458134,29.339682,326.97,0.58,0.52,3/9/2021,1006,N,VIIRS,n,1,283.57,5.58,D,0
45.462376,29.330366,337.54,0.58,0.52,3/9/2021,1006,N,VIIRS,n,1,287.83,5.66,D,0
45.459641,29.339897,328.97,0.58,0.52,3/9/2021,1006,N,VIIRS,n,1,283.45,7.21,D,0
45.458755,29.356529,331.45,0.58,0.52,3/9/2021,1006,N,VIIRS,n,1,284.4,5.94,D,0
45.305202,29.620533,326.09,0.57,0.52,3/9/2021,1006,N,VIIRS,n,1,285.18,5.47,D,3
46.16777,33.160946,325.74,0.57,0.43,3/9/2021,1006,N,VIIRS,n,1,285.19,2.7,D,0
46.134552,33.144436,337.85,0.57,0.43,3/9/2021,1006,N,VIIRS,n,1,283.21,6.03,D,3
48.497765,22.767702,330.05,0.45,0.63,3/9/2021,1006,N,VIIRS,n,1,279.49,2.53,D,0
46.454697,30.102894,344.92,0.5,0.49,3/9/2021,1006,N,VIIRS,n,1,278.8,6.3,D,0
46.425503,30.148018,347.54,0.5,0.49,3/9/2021,1006,N,VIIRS,n,1,280.02,7.11,D,0
46.428627,30.160576,341.6,0.5,0.49,3/9/2021,1006,N,VIIRS,n,1,280.89,48.12,D,0
46.430187,30.166849,339.9,0.5,0.49,3/9/2021,1006,N,VIIRS,n,1,280.33,30.89,D,0
46.42588,30.169083,352.6,0.5,0.49,3/9/2021,1006,N,VIIRS,n,1,285.38,30.89,D,0
46.420017,30.165056,281.84,0.5,0.49,3/9/2021,1006,N,VIIRS,l,1,282.51,49.36,D,0
47.26231,34.771679,331.74,0.47,0.4,3/9/2021,1006,N,VIIRS,n,1,278.39,4.12,D,0
45.410843,28.88386,354.69,0.61,0.53,3/9/2021,1006,N,VIIRS,n,1,284.43,20.86,D,3
45.465412,29.327805,329.37,0.58,0.52,3/9/2021,1006,N,VIIRS,n,1,286.74,5.76,D,0
45.479034,29.376989,346.12,0.42,0.61,3/9/2021,1142,N,VIIRS,n,1,283.82,8.82,D,0
45.473141,29.371708,367,0.42,0.61,3/9/2021,1142,N,VIIRS,l,1,289.96,8.82,D,0
45.484657,29.372221,367,0.42,0.61,3/9/2021,1142,N,VIIRS,l,1,285.14,7.02,D,0
45.478916,29.372505,367,0.42,0.61,3/9/2021,1142,N,VIIRS,l,1,283.46,8.99,D,0
45.479095,29.378082,346.53,0.42,0.61,3/9/2021,1142,N,VIIRS,n,1,284.78,16.6,D,0
45.473175,29.372791,367,0.42,0.61,3/9/2021,1142,N,VIIRS,h,1,291.08,8.99,D,0
45.454258,29.142227,341.92,0.41,0.61,3/9/2021,1142,N,VIIRS,n,1,281.1,3.23,D,0
45.461006,29.351091,350.15,0.42,0.61,3/9/2021,1142,N,VIIRS,n,1,288.29,7.65,D,0
45.461178,29.356655,332.01,0.42,0.61,3/9/2021,1142,N,VIIRS,n,1,287.32,3.93,D,0
45.301968,29.625105,338.28,0.43,0.62,3/9/2021,1142,N,VIIRS,n,1,287.4,3.03,D,3
45.301785,29.619396,325.59,0.43,0.62,3/9/2021,1142,N,VIIRS,n,1,287.7,3.03,D,3
45.301231,29.626892,325.69,0.43,0.62,3/9/2021,1142,N,VIIRS,n,1,287,3.08,D,3
45.301083,29.621178,329.37,0.43,0.62,3/9/2021,1142,N,VIIRS,n,1,285.84,3.08,D,3
45.461353,29.362221,325.95,0.42,0.61,3/9/2021,1142,N,VIIRS,n,1,288.03,3.93,D,0
45.484623,29.371094,367,0.42,0.61,3/9/2021,1142,N,VIIRS,l,1,285.36,8.71,D,0
45.478882,29.371401,367,0.42,0.61,3/9/2021,1142,N,VIIRS,l,1,283.13,8.82,D,0
45.479183,29.38258,328.71,0.42,0.61,3/9/2021,1142,N,VIIRS,n,1,281.89,4.23,D,0
48.170967,23.574745,338.43,0.47,0.48,3/9/2021,1148,N,VIIRS,n,1,290.97,10.2,D,0
48.397411,22.577436,350.06,0.43,0.46,3/9/2021,1148,N,VIIRS,n,1,283.05,5.34,D,0
48.358791,22.562281,330.23,0.43,0.46,3/9/2021,1148,N,VIIRS,n,1,282.31,3.58,D,0
48.3825,22.860912,331.3,0.44,0.46,3/9/2021,1148,N,VIIRS,n,1,282.11,3.02,D,0
48.336327,22.941837,338.25,0.45,0.47,3/9/2021,1148,N,VIIRS,n,1,282.6,3.81,D,0
48.165234,22.845558,326.3,0.44,0.46,3/9/2021,1148,N,VIIRS,n,1,283.77,2.09,D,0
48.174946,23.567513,336.79,0.47,0.48,3/9/2021,1148,N,VIIRS,n,1,283.23,10.2,D,0
48.175407,23.574076,338.96,0.47,0.48,3/9/2021,1148,N,VIIRS,n,1,285.44,10.2,D,0
48.170502,23.568089,329.72,0.47,0.48,3/9/2021,1148,N,VIIRS,n,1,282.66,10.2,D,0
46.465839,30.395864,341.18,0.48,0.65,3/9/2021,1148,N,VIIRS,n,1,286.57,3.43,D,0
46.431942,30.167723,350.98,0.47,0.64,3/9/2021,1148,N,VIIRS,n,1,280.17,10.08,D,0
46.464802,30.397579,334.17,0.48,0.65,3/9/2021,1148,N,VIIRS,n,1,286.98,4.16,D,0
46.429657,30.163303,330.22,0.47,0.64,3/9/2021,1148,N,VIIRS,n,1,280.96,5.63,D,0
46.429794,30.169601,330.55,0.47,0.64,3/9/2021,1148,N,VIIRS,n,1,278.37,6.08,D,0
46.423668,30.163485,341.06,0.47,0.64,3/9/2021,1148,N,VIIRS,n,1,277.71,4.28,D,0
46.391548,29.145975,367,0.42,0.61,3/9/2021,1148,N,VIIRS,h,1,294.78,15.56,D,0
47.871353,33.446793,302.63,0.42,0.38,3/10/2021,0,N,VIIRS,n,1,269.48,0.75,N,2
47.692307,34.321014,313.25,0.44,0.39,3/10/2021,0,N,VIIRS,n,1,265.83,1.17,N,0
47.842548,33.387627,308.54,0.42,0.38,3/10/2021,0,N,VIIRS,n,1,267.99,1.62,N,3
47.63306,34.325577,309.11,0.45,0.39,3/10/2021,0,N,VIIRS,n,1,269.15,1.47,N,2
48.167191,30.621613,325.51,0.38,0.36,3/10/2021,0,N,VIIRS,n,1,269.25,3.94,N,2
47.872566,33.382275,297.74,0.42,0.38,3/10/2021,0,N,VIIRS,n,1,266.01,0.94,N,2
47.87154,33.387753,302.58,0.42,0.38,3/10/2021,0,N,VIIRS,n,1,268.89,0.94,N,2
47.870506,33.393238,295.36,0.42,0.38,3/10/2021,0,N,VIIRS,n,1,268.63,1.27,N,3
47.869232,35.161594,307.44,0.47,0.4,3/10/2021,0,N,VIIRS,n,1,271.05,1.91,N,3
47.878361,35.192383,300.84,0.47,0.4,3/10/2021,0,N,VIIRS,n,1,267.46,0.57,N,2
48.093025,37.605484,326.95,0.53,0.42,3/10/2021,948,N,VIIRS,n,1,274.41,2.07,D,0
49.910122,38.307953,336.46,0.47,0.39,3/10/2021,948,N,VIIRS,n,1,274.72,4.14,D,0
49.630909,36.164478,331.39,0.56,0.43,3/10/2021,948,N,VIIRS,n,1,275.21,5.21,D,0
49.643517,34.08609,327.46,0.45,0.47,3/10/2021,948,N,VIIRS,n,1,279.35,3.23,D,0
49.659302,33.068249,335.38,0.49,0.49,3/10/2021,948,N,VIIRS,n,1,277.06,2.86,D,0
49.931427,32.847286,338.89,0.49,0.49,3/10/2021,948,N,VIIRS,n,1,277.03,5.38,D,0
51.158855,29.838657,329.12,0.6,0.53,3/10/2021,948,N,VIIRS,n,1,273.3,5.24,D,0
51.04467,29.430897,332.11,0.62,0.54,3/10/2021,948,N,VIIRS,n,1,277.11,3.59,D,0
51.16151,29.83737,325.11,0.6,0.53,3/10/2021,948,N,VIIRS,n,1,273.03,5.12,D,0
51.045498,29.431274,330.47,0.62,0.54,3/10/2021,948,N,VIIRS,n,1,276.18,5.98,D,0
51.862572,25.940544,330.28,0.4,0.6,3/10/2021,948,N,VIIRS,n,1,277.91,3.27,D,0
51.864281,25.945837,325.42,0.4,0.6,3/10/2021,948,N,VIIRS,n,1,278,4.26,D,0
51.89827,26.090631,331.87,0.39,0.59,3/10/2021,948,N,VIIRS,n,1,276.03,3.19,D,0
51.863651,25.941628,346.93,0.4,0.6,3/10/2021,948,N,VIIRS,n,1,278.26,5.61,D,0
51.898727,26.092365,327.67,0.39,0.59,3/10/2021,948,N,VIIRS,n,1,275.53,2.54,D,0
51.328217,25.783886,330.4,0.42,0.61,3/10/2021,948,N,VIIRS,n,1,274.03,2.49,D,0
50.999069,29.193478,352.73,0.32,0.55,3/10/2021,948,N,VIIRS,n,1,276.2,4.36,D,0
47.963673,37.451538,325.14,0.54,0.42,3/10/2021,948,N,VIIRS,n,1,267.53,2.36,D,0
45.245907,35.017357,330.35,0.53,0.5,3/10/2021,948,N,VIIRS,n,1,277.96,6.72,D,0
45.244251,35.010838,337.68,0.53,0.5,3/10/2021,948,N,VIIRS,n,1,279.05,6.72,D,0
47.09441,37.607944,336.95,0.56,0.43,3/10/2021,948,N,VIIRS,n,1,271.62,12.28,D,3
47.096642,37.599014,333.05,0.56,0.43,3/10/2021,948,N,VIIRS,n,1,268.96,7.06,D,2
47.155922,37.531303,325.51,0.56,0.43,3/10/2021,948,N,VIIRS,n,1,272.69,3.68,D,2
47.158207,35.534328,335.71,0.45,0.47,3/10/2021,948,N,VIIRS,n,1,279.74,4.53,D,0
48.004627,37.353344,325.14,0.55,0.43,3/10/2021,948,N,VIIRS,n,1,269.38,2.66,D,0
49.629951,36.169907,331.47,0.55,0.68,3/10/2021,1124,N,VIIRS,n,1,273.5,4.47,D,0
48.396786,22.552237,326.2,0.43,0.38,3/10/2021,1124,N,VIIRS,n,1,282.18,1.85,D,0
48.413231,22.748213,328.42,0.44,0.38,3/10/2021,1124,N,VIIRS,n,1,278.24,2.23,D,0
49.630943,36.16964,333.69,0.55,0.68,3/10/2021,1124,N,VIIRS,n,1,273.75,6.98,D,0
49.482288,33.966602,367,0.44,0.62,3/10/2021,1124,N,VIIRS,l,1,283.86,32.58,D,0
49.482189,33.960346,331.55,0.44,0.62,3/10/2021,1124,N,VIIRS,n,1,281.93,32.58,D,0
49.483688,33.963589,367,0.44,0.62,3/10/2021,1124,N,VIIRS,l,1,275.34,20.84,D,0
49.483818,33.969849,351.45,0.44,0.62,3/10/2021,1124,N,VIIRS,n,1,276.6,14.81,D,0
49.477863,33.963791,354.84,0.44,0.62,3/10/2021,1124,N,VIIRS,n,1,298.74,43.34,D,0
49.477985,33.970058,356.24,0.44,0.62,3/10/2021,1124,N,VIIRS,n,1,278.45,27.73,D,0
48.597797,22.341583,348.31,0.43,0.38,3/10/2021,1124,N,VIIRS,n,1,283.02,10,D,0
48.594322,22.342571,329.06,0.43,0.38,3/10/2021,1124,N,VIIRS,n,1,282.24,2.68,D,0
48.541607,22.178598,329.64,0.43,0.38,3/10/2021,1124,N,VIIRS,n,1,280.04,1.75,D,0
51.83606,25.958258,328.8,0.41,0.45,3/10/2021,1130,N,VIIRS,n,1,279.2,3.3,D,3
49.925793,32.849503,346.02,0.39,0.59,3/10/2021,1130,N,VIIRS,n,1,278.92,4.4,D,0
51.814384,24.585491,341.14,0.55,0.43,3/10/2021,1130,N,VIIRS,n,1,278.92,13.97,D,0
51.909023,26.080233,339.53,0.42,0.45,3/10/2021,1130,N,VIIRS,n,1,282.19,10.91,D,0
51.901619,26.0942,347.71,0.42,0.45,3/10/2021,1130,N,VIIRS,n,1,286.37,25.3,D,0
50.587399,30.919327,337.37,0.33,0.55,3/10/2021,1130,N,VIIRS,n,1,279.42,3.24,D,0
51.562458,27.640572,337.6,0.48,0.48,3/10/2021,1130,N,VIIRS,n,1,279.32,3.84,D,0
51.504795,26.173525,331.93,0.42,0.45,3/10/2021,1130,N,VIIRS,n,1,276.99,2.42,D,0
51.508972,26.172701,341.98,0.42,0.45,3/10/2021,1130,N,VIIRS,n,1,279.66,10.64,D,0
51.838631,26.317327,329.6,0.43,0.46,3/10/2021,1130,N,VIIRS,n,1,278.67,2.21,D,0
48.165024,30.621449,326.81,0.45,0.39,3/10/2021,2342,N,VIIRS,n,1,254.92,3.27,N,2
47.155373,37.563931,324.02,0.41,0.37,3/10/2021,2342,N,VIIRS,n,1,256.54,3.46,N,2
47.153572,37.534664,326.39,0.41,0.37,3/10/2021,2342,N,VIIRS,n,1,256.6,3.06,N,0
48.165726,30.615414,326.84,0.45,0.39,3/10/2021,2342,N,VIIRS,n,1,254.12,4.19,N,2
47.095139,37.59761,339.36,0.42,0.37,3/10/2021,2342,N,VIIRS,n,1,254.41,6.63,N,2
48.166008,37.705044,323.85,0.41,0.37,3/10/2021,2342,N,VIIRS,n,1,274.1,4.7,N,2
47.580017,38.391106,342.79,0.53,0.5,3/11/2021,924,N,VIIRS,n,1,267.7,11.69,D,0
47.573875,38.38681,340.67,0.53,0.5,3/11/2021,924,N,VIIRS,n,1,268.54,7.48,D,0
47.575619,38.393547,326.21,0.53,0.5,3/11/2021,924,N,VIIRS,n,1,268.42,5.95,D,0
47.151638,37.531925,329.78,0.59,0.53,3/11/2021,924,N,VIIRS,n,1,274.47,2.29,D,2
48.907539,36.980446,330.84,0.56,0.51,3/11/2021,930,N,VIIRS,n,1,274.19,3.45,D,0
47.872028,33.444653,325.12,0.42,0.61,3/11/2021,930,N,VIIRS,n,1,274.62,3.53,D,2
47.674965,35.727871,335.9,0.34,0.56,3/11/2021,930,N,VIIRS,n,1,275.22,3.68,D,0
47.870018,33.448685,333.8,0.42,0.61,3/11/2021,930,N,VIIRS,n,1,276.15,3.89,D,2
46.898304,32.676098,352.07,0.49,0.65,3/11/2021,930,N,VIIRS,n,1,279.98,6.44,D,0
46.896378,32.670074,345.13,0.49,0.65,3/11/2021,930,N,VIIRS,n,1,278.4,6.44,D,0
46.900761,32.675976,325.43,0.49,0.65,3/11/2021,930,N,VIIRS,n,1,278.57,8.82,D,0
47.320999,33.897644,329.34,0.42,0.61,3/11/2021,930,N,VIIRS,n,1,270.71,4.69,D,0
45.946281,29.016685,342.63,0.74,0.76,3/11/2021,930,N,VIIRS,n,1,279.49,6.32,D,0
48.941708,38.448124,325.79,0.48,0.48,3/11/2021,930,N,VIIRS,n,1,277.7,2.86,D,0
49.358036,38.961891,337.21,0.45,0.47,3/11/2021,930,N,VIIRS,n,1,272.66,6.36,D,0
48.460594,38.77467,339.12,0.48,0.48,3/11/2021,930,N,VIIRS,n,1,272.71,9.27,D,2
49.755638,32.929886,325.6,0.38,0.59,3/11/2021,930,N,VIIRS,n,1,278.44,3.25,D,0
